Pitch Offset,Pitch Bend,Pitch Bend Hex,Delta Pitch Bend,Linear Pitch Offset,Linear Pitch Offset Delta,Piecewise Pitch Offset,Piecewise Pitch Offset Delta
-38,6635,"0x19EB",41,-38.017,0.017,-38.013,0.013
-37,6676,"0x1A14",41,-37.016,0.016,-37.012,0.012
-36,6717,"0x1A3D",41,-36.015,0.015,-36.011,0.011
-35,6758,"0x1A66",41,-35.014,0.014,-35.010,0.010
-34,6799,"0x1A8F",41,-34.013,0.013,-34.009,0.009
-33,6840,"0x1AB8",41,-33.012,0.012,-33.008,0.008
-32,6881,"0x1AE1",41,-32.011,0.011,-32.007,0.007
-31,6922,"0x1B0A",41,-31.010,0.010,-31.006,0.006
-30,6963,"0x1B33",41,-30.009,0.009,-30.005,0.005
-29,7004,"0x1B5C",41,-29.007,0.007,-29.004,0.004
-28,7045,"0x1B85",41,-28.006,0.006,-28.003,0.003
-27,7086,"0x1BAE",41,-27.005,0.005,-27.002,0.002
-26,7127,"0x1BD7",41,-26.004,0.004,-26.001,0.001
-25,7168,"0x1C00",41,-25.003,0.003,-25.000,0.000
-24,7208,"0x1C28",40,-24.026,0.026,-24.023,0.023
-23,7249,"0x1C51",41,-23.025,0.025,-23.022,0.022
-22,7290,"0x1C7A",41,-22.024,0.024,-22.021,0.021
-21,7331,"0x1CA3",41,-21.023,0.023,-21.021,0.021
-20,7372,"0x1CCC",41,-20.022,0.022,-20.020,0.020
-19,7413,"0x1CF5",41,-19.021,0.021,-19.019,0.019
-18,7454,"0x1D1E",41,-18.020,0.020,-18.018,0.018
-17,7495,"0x1D47",41,-17.019,0.019,-17.017,0.017
-16,7536,"0x1D70",41,-16.018,0.018,-16.016,0.016
-15,7577,"0x1D99",41,-15.016,0.016,-15.015,0.015
-14,7618,"0x1DC2",41,-14.015,0.015,-14.014,0.014
-13,7659,"0x1DEB",41,-13.014,0.014,-13.013,0.013
-12,7700,"0x1E14",41,-12.013,0.013,-12.012,0.012
-11,7741,"0x1E3D",41,-11.012,0.012,-11.011,0.011
-10,7782,"0x1E66",41,-10.011,0.011,-10.010,0.010
-9,7823,"0x1E8F",41,-9.010,0.010,-9.009,0.009
-8,7864,"0x1EB8",41,-8.009,0.009,-8.008,0.008
-7,7905,"0x1EE1",41,-7.008,0.008,-7.007,0.007
-6,7946,"0x1F0A",41,-6.007,0.007,-6.006,0.006
-5,7987,"0x1F33",41,-5.005,0.005,-5.005,0.005
-4,8028,"0x1F5C",41,-4.004,0.004,-4.004,0.004
-3,8069,"0x1F85",41,-3.003,0.003,-3.003,0.003
-2,8110,"0x1FAE",41,-2.002,0.002,-2.002,0.002
-1,8151,"0x1FD7",41,-1.001,0.001,-1.001,0.001
0,8192,"0x2000",41,0.000,0.000,0.000,0.000
1,8232,"0x2028",40,0.977,0.023,0.977,0.023
2,8273,"0x2051",41,1.978,0.022,1.978,0.022
3,8314,"0x207A",41,2.979,0.021,2.979,0.021
4,8355,"0x20A3",41,3.980,0.020,3.980,0.020
5,8396,"0x20CC",41,4.981,0.019,4.981,0.019
6,8437,"0x20F5",41,5.982,0.018,5.982,0.018
7,8478,"0x211E",41,6.983,0.017,6.983,0.017
8,8519,"0x2147",41,7.984,0.016,7.984,0.016
9,8560,"0x2170",41,8.985,0.015,8.985,0.015
10,8601,"0x2199",41,9.987,0.013,9.987,0.013
11,8642,"0x21C2",41,10.988,0.012,10.988,0.012
12,8683,"0x21EB",41,11.989,0.011,11.989,0.011
13,8724,"0x2214",41,12.990,0.010,12.990,0.010
14,8765,"0x223D",41,13.991,0.009,13.991,0.009
15,8806,"0x2266",41,14.992,0.008,14.992,0.008
16,8847,"0x228F",41,15.993,0.007,15.993,0.007
17,8888,"0x22B8",41,16.994,0.006,16.994,0.006
18,8929,"0x22E1",41,17.995,0.005,17.995,0.005
19,8970,"0x230A",41,18.996,0.004,18.996,0.004
20,9011,"0x2333",41,19.998,0.002,19.998,0.002
21,9052,"0x235C",41,20.999,0.001,20.999,0.001
22,9093,"0x2385",41,22.000,0.000,22.000,0.000
23,9134,"0x23AE",41,23.001,-0.001,23.001,-0.001
24,9175,"0x23D7",41,24.002,-0.002,24.002,-0.002
25,9215,"0x23FF",40,24.979,0.021,24.979,0.021
26,9256,"0x2428",41,25.980,0.020,25.980,0.020
27,9297,"0x2451",41,26.981,0.019,26.981,0.019
28,9338,"0x247A",41,27.982,0.018,27.982,0.018
29,9379,"0x24A3",41,28.983,0.017,28.983,0.017
30,9420,"0x24CC",41,29.984,0.016,29.984,0.016
31,9461,"0x24F5",41,30.985,0.015,30.985,0.015
32,9502,"0x251E",41,31.986,0.014,31.986,0.014
