Pitch Offset,Pitch Bend,Pitch Bend Hex,Delta Pitch Bend,Linear Pitch Offset,Linear Pitch Offset Delta,Piecewise Pitch Offset,Piecewise Pitch Offset Delta
-2071,1123,"0x0463",3,-2071.249,0.249,-2070.996,-0.004
-2070,1127,"0x0467",4,-2070.077,0.077,-2069.824,-0.176
-2069,1130,"0x046A",3,-2069.198,0.198,-2068.945,-0.055
-2068,1134,"0x046E",4,-2068.026,0.026,-2067.773,-0.227
-2067,1137,"0x0471",3,-2067.147,0.147,-2066.895,-0.105
-2066,1141,"0x0475",4,-2065.975,-0.025,-2065.723,-0.277
-2065,1144,"0x0478",3,-2065.096,0.096,-2064.844,-0.156
-2064,1147,"0x047B",3,-2064.217,0.217,-2063.965,-0.035
-2063,1151,"0x047F",4,-2063.045,0.045,-2062.793,-0.207
-2062,1154,"0x0482",3,-2062.166,0.166,-2061.914,-0.086
-2061,1158,"0x0486",4,-2060.994,-0.006,-2060.742,-0.258
-2060,1161,"0x0489",3,-2060.115,0.115,-2059.863,-0.137
-2059,1164,"0x048C",3,-2059.236,0.236,-2058.984,-0.016
-2058,1168,"0x0490",4,-2058.064,0.064,-2057.813,-0.188
-2057,1171,"0x0493",3,-2057.185,0.185,-2056.934,-0.066
-2056,1175,"0x0497",4,-2056.013,0.013,-2055.762,-0.238
-2055,1178,"0x049A",3,-2055.134,0.134,-2054.883,-0.117
-2054,1182,"0x049E",4,-2053.962,-0.038,-2053.711,-0.289
-2053,1185,"0x04A1",3,-2053.083,0.083,-2052.832,-0.168
-2052,1188,"0x04A4",3,-2052.204,0.204,-2051.953,-0.047
-2051,1192,"0x04A8",4,-2051.032,0.032,-2050.781,-0.219
-2050,1195,"0x04AB",3,-2050.153,0.153,-2049.902,-0.098
-2049,1199,"0x04AF",4,-2048.981,-0.019,-2048.730,-0.270
-2048,1202,"0x04B2",3,-2048.102,0.102,-2047.852,-0.148
-2047,1205,"0x04B5",3,-2047.223,0.223,-2046.973,-0.027
-2046,1209,"0x04B9",4,-2046.051,0.051,-2045.801,-0.199
-2045,1212,"0x04BC",3,-2045.172,0.172,-2044.922,-0.078
-2044,1216,"0x04C0",4,-2044.000,-0.000,-2043.750,-0.250
-2043,1219,"0x04C3",3,-2043.120,0.120,-2042.871,-0.129
-2042,1222,"0x04C6",3,-2042.241,0.241,-2041.992,-0.008
-2041,1226,"0x04CA",4,-2041.069,0.069,-2040.820,-0.180
-2040,1229,"0x04CD",3,-2040.190,0.190,-2039.941,-0.059
-2039,1233,"0x04D1",4,-2039.018,0.018,-2038.770,-0.230
-2038,1236,"0x04D4",3,-2038.139,0.139,-2037.891,-0.109
-2037,1240,"0x04D8",4,-2036.967,-0.033,-2036.719,-0.281
-2036,1243,"0x04DB",3,-2036.088,0.088,-2035.840,-0.160
-2035,1246,"0x04DE",3,-2035.209,0.209,-2034.961,-0.039
-2034,1250,"0x04E2",4,-2034.037,0.037,-2033.789,-0.211
-2033,1253,"0x04E5",3,-2033.158,0.158,-2032.910,-0.090
-2032,1257,"0x04E9",4,-2031.986,-0.014,-2031.738,-0.262
-2031,1260,"0x04EC",3,-2031.107,0.107,-2030.859,-0.141
-2030,1263,"0x04EF",3,-2030.228,0.228,-2029.980,-0.020
-2029,1267,"0x04F3",4,-2029.056,0.056,-2028.809,-0.191
-2028,1270,"0x04F6",3,-2028.177,0.177,-2027.930,-0.070
-2027,1274,"0x04FA",4,-2027.005,0.005,-2026.758,-0.242
-2026,1277,"0x04FD",3,-2026.126,0.126,-2025.879,-0.121
-2025,1280,"0x0500",3,-2025.247,0.247,-2025.000,0.000
-2024,1284,"0x0504",4,-2024.075,0.075,-2023.828,-0.172
-2023,1287,"0x0507",3,-2023.196,0.196,-2022.949,-0.051
-2022,1291,"0x050B",4,-2022.024,0.024,-2021.777,-0.223
-2021,1294,"0x050E",3,-2021.145,0.145,-2020.898,-0.102
-2020,1298,"0x0512",4,-2019.973,-0.027,-2019.727,-0.273
-2019,1301,"0x0515",3,-2019.094,0.094,-2018.848,-0.152
