Pitch Offset in HCU,PB MIDI1,PB Hex MIDI2,Delta PB MIDI1,Pitch Offset from MIDI1,PB MIDI2,PB Hex MIDI2,Delta PB MIDI2,Pitch Offset from MIDI2
-139,7244,"0x1C4C",7,-138,1898733459,"0x712C5F93",1789569,-138
-138,7250,"0x1C52",6,-138,1900523029,"0x7147AE15",1789570,-137
-137,7257,"0x1C59",7,-136,1902312599,"0x7162FC97",1789570,-136
-136,7264,"0x1C60",7,-135,1904102168,"0x717E4B18",1789569,-136
-135,7271,"0x1C67",7,-134,1905891738,"0x7199999A",1789570,-134
-134,7278,"0x1C6E",7,-133,1907681308,"0x71B4E81C",1789570,-133
-133,7285,"0x1C75",7,-132,1909470878,"0x71D0369E",1789570,-132
-132,7291,"0x1C7B",6,-131,1911260447,"0x71EB851F",1789569,-131
-131,7298,"0x1C82",7,-130,1913050017,"0x7206D3A1",1789570,-130
-130,7305,"0x1C89",7,-129,1914839587,"0x72222223",1789570,-129
-129,7312,"0x1C90",7,-128,1916629156,"0x723D70A4",1789569,-128
-128,7319,"0x1C97",7,-127,1918418726,"0x7258BF26",1789570,-127
-127,7326,"0x1C9E",7,-126,1920208296,"0x72740DA8",1789570,-126
-126,7332,"0x1CA4",6,-125,1921997865,"0x728F5C29",1789569,-126
-125,7339,"0x1CAB",7,-124,1923787435,"0x72AAAAAB",1789570,-124
-124,7346,"0x1CB2",7,-123,1925577005,"0x72C5F92D",1789570,-123
-123,7353,"0x1CB9",7,-122,1927366575,"0x72E147AF",1789570,-122
-122,7360,"0x1CC0",7,-121,1929156144,"0x72FC9630",1789569,-121
-121,7366,"0x1CC6",6,-121,1930945714,"0x7317E4B2",1789570,-120
-120,7373,"0x1CCD",7,-119,1932735284,"0x73333334",1789570,-119
-119,7380,"0x1CD4",7,-118,1934524853,"0x734E81B5",1789569,-119
-118,7387,"0x1CDB",7,-117,1936314423,"0x7369D037",1789570,-117
-117,7394,"0x1CE2",7,-116,1938103993,"0x73851EB9",1789570,-116
-116,7401,"0x1CE9",7,-115,1939893563,"0x73A06D3B",1789570,-115
-115,7407,"0x1CEF",6,-115,1941683132,"0x73BBBBBC",1789569,-114
-114,7414,"0x1CF6",7,-113,1943472702,"0x73D70A3E",1789570,-113
-113,7421,"0x1CFD",7,-112,1945262272,"0x73F258C0",1789570,-112
-112,7428,"0x1D04",7,-111,1947051841,"0x740DA741",1789569,-111
-111,7435,"0x1D0B",7,-110,1948841411,"0x7428F5C3",1789570,-110
-110,7442,"0x1D12",7,-109,1950630981,"0x74444445",1789570,-109
-109,7448,"0x1D18",6,-108,1952420550,"0x745F92C6",1789569,-109
-108,7455,"0x1D1F",7,-107,1954210120,"0x747AE148",1789570,-107
-107,7462,"0x1D26",7,-106,1955999690,"0x74962FCA",1789570,-106
-106,7469,"0x1D2D",7,-105,1957789260,"0x74B17E4C",1789570,-105
-105,7476,"0x1D34",7,-104,1959578829,"0x74CCCCCD",1789569,-104
-104,7483,"0x1D3B",7,-103,1961368399,"0x74E81B4F",1789570,-103
-103,7489,"0x1D41",6,-102,1963157969,"0x750369D1",1789570,-102
-102,7496,"0x1D48",7,-101,1964947538,"0x751EB852",1789569,-102
-101,7503,"0x1D4F",7,-100,1966737108,"0x753A06D4",1789570,-100
-100,7510,"0x1D56",7,-99,1968526678,"0x75555556",1789570,-99
-99,7517,"0x1D5D",7,-98,1970316248,"0x7570A3D8",1789570,-98
-98,7523,"0x1D63",6,-98,1972105817,"0x758BF259",1789569,-97
-97,7530,"0x1D6A",7,-96,1973895387,"0x75A740DB",1789570,-96
-96,7537,"0x1D71",7,-95,1975684957,"0x75C28F5D",1789570,-95
-95,7544,"0x1D78",7,-94,1977474526,"0x75DDDDDE",1789569,-94
-94,7551,"0x1D7F",7,-93,1979264096,"0x75F92C60",1789570,-93
-93,7558,"0x1D86",7,-92,1981053666,"0x76147AE2",1789570,-92
-92,7564,"0x1D8C",6,-92,1982843235,"0x762FC963",1789569,-92
-91,7571,"0x1D93",7,-90,1984632805,"0x764B17E5",1789570,-90
-90,7578,"0x1D9A",7,-89,1986422375,"0x76666667",1789570,-89
-89,7585,"0x1DA1",7,-88,1988211945,"0x7681B4E9",1789570,-88
-88,7592,"0x1DA8",7,-87,1990001514,"0x769D036A",1789569,-87
-87,7599,"0x1DAF",7,-86,1991791084,"0x76B851EC",1789570,-86
-86,7605,"0x1DB5",6,-85,1993580654,"0x76D3A06E",1789570,-85
-85,7612,"0x1DBC",7,-84,1995370223,"0x76EEEEEF",1789569,-85
-84,7619,"0x1DC3",7,-83,1997159793,"0x770A3D71",1789570,-83
-83,7626,"0x1DCA",7,-82,1998949363,"0x77258BF3",1789570,-82
-82,7633,"0x1DD1",7,-81,2000738933,"0x7740DA75",1789570,-81
-81,7640,"0x1DD8",7,-80,2002528502,"0x775C28F6",1789569,-80
-80,7646,"0x1DDE",6,-79,2004318072,"0x77777778",1789570,-79
-79,7653,"0x1DE5",7,-78,2006107642,"0x7792C5FA",1789570,-78
-78,7660,"0x1DEC",7,-77,2007897211,"0x77AE147B",1789569,-77
-77,7667,"0x1DF3",7,-76,2009686781,"0x77C962FD",1789570,-76
-76,7674,"0x1DFA",7,-75,2011476351,"0x77E4B17F",1789570,-75
-75,7680,"0x1E00",6,-75,2013265920,"0x78000000",1789569,-75
-74,7687,"0x1E07",7,-73,2015055490,"0x781B4E82",1789570,-73
-73,7694,"0x1E0E",7,-72,2016845060,"0x78369D04",1789570,-72
-72,7701,"0x1E15",7,-71,2018634630,"0x7851EB86",1789570,-71
-71,7708,"0x1E1C",7,-70,2020424199,"0x786D3A07",1789569,-70
-70,7715,"0x1E23",7,-69,2022213769,"0x78888889",1789570,-69
-69,7721,"0x1E29",6,-69,2024003339,"0x78A3D70B",1789570,-68
-68,7728,"0x1E30",7,-67,2025792908,"0x78BF258C",1789569,-68
-67,7735,"0x1E37",7,-66,2027582478,"0x78DA740E",1789570,-66
-66,7742,"0x1E3E",7,-65,2029372048,"0x78F5C290",1789570,-65
-65,7749,"0x1E45",7,-64,2031161618,"0x79111112",1789570,-64
-64,7756,"0x1E4C",7,-63,2032951187,"0x792C5F93",1789569,-63
-63,7762,"0x1E52",6,-62,2034740757,"0x7947AE15",1789570,-62
-62,7769,"0x1E59",7,-61,2036530327,"0x7962FC97",1789570,-61
-61,7776,"0x1E60",7,-60,2038319896,"0x797E4B18",1789569,-60
-60,7783,"0x1E67",7,-59,2040109466,"0x7999999A",1789570,-59
-59,7790,"0x1E6E",7,-58,2041899036,"0x79B4E81C",1789570,-58
-58,7797,"0x1E75",7,-57,2043688606,"0x79D0369E",1789570,-57
-57,7803,"0x1E7B",6,-56,2045478175,"0x79EB851F",1789569,-56
-56,7810,"0x1E82",7,-55,2047267745,"0x7A06D3A1",1789570,-55
-55,7817,"0x1E89",7,-54,2049057315,"0x7A222223",1789570,-54
-54,7824,"0x1E90",7,-53,2050846884,"0x7A3D70A4",1789569,-53
-53,7831,"0x1E97",7,-52,2052636454,"0x7A58BF26",1789570,-52
-52,7838,"0x1E9E",7,-51,2054426024,"0x7A740DA8",1789570,-51
-51,7844,"0x1EA4",6,-50,2056215593,"0x7A8F5C29",1789569,-51
-50,7851,"0x1EAB",7,-49,2058005163,"0x7AAAAAAB",1789570,-49
-49,7858,"0x1EB2",7,-48,2059794733,"0x7AC5F92D",1789570,-48
-48,7865,"0x1EB9",7,-47,2061584303,"0x7AE147AF",1789570,-47
-47,7872,"0x1EC0",7,-46,2063373872,"0x7AFC9630",1789569,-46
-46,7878,"0x1EC6",6,-46,2065163442,"0x7B17E4B2",1789570,-45
-45,7885,"0x1ECD",7,-44,2066953012,"0x7B333334",1789570,-44
-44,7892,"0x1ED4",7,-43,2068742581,"0x7B4E81B5",1789569,-43
-43,7899,"0x1EDB",7,-42,2070532151,"0x7B69D037",1789570,-42
-42,7906,"0x1EE2",7,-41,2072321721,"0x7B851EB9",1789570,-41
-41,7913,"0x1EE9",7,-40,2074111291,"0x7BA06D3B",1789570,-40
-40,7919,"0x1EEF",6,-39,2075900860,"0x7BBBBBBC",1789569,-39
-39,7926,"0x1EF6",7,-38,2077690430,"0x7BD70A3E",1789570,-38
-38,7933,"0x1EFD",7,-37,2079480000,"0x7BF258C0",1789570,-37
-37,7940,"0x1F04",7,-36,2081269569,"0x7C0DA741",1789569,-36
-36,7947,"0x1F0B",7,-35,2083059139,"0x7C28F5C3",1789570,-35
-35,7954,"0x1F12",7,-34,2084848709,"0x7C444445",1789570,-34
-34,7960,"0x1F18",6,-33,2086638278,"0x7C5F92C6",1789569,-34
-33,7967,"0x1F1F",7,-32,2088427848,"0x7C7AE148",1789570,-32
-32,7974,"0x1F26",7,-31,2090217418,"0x7C962FCA",1789570,-31
-31,7981,"0x1F2D",7,-30,2092006988,"0x7CB17E4C",1789570,-30
-30,7988,"0x1F34",7,-29,2093796557,"0x7CCCCCCD",1789569,-29
-29,7995,"0x1F3B",7,-28,2095586127,"0x7CE81B4F",1789570,-28
-28,8001,"0x1F41",6,-27,2097375697,"0x7D0369D1",1789570,-27
-27,8008,"0x1F48",7,-26,2099165266,"0x7D1EB852",1789569,-26
-26,8015,"0x1F4F",7,-25,2100954836,"0x7D3A06D4",1789570,-25
-25,8022,"0x1F56",7,-24,2102744406,"0x7D555556",1789570,-24
-24,8029,"0x1F5D",7,-23,2104533976,"0x7D70A3D8",1789570,-23
-23,8035,"0x1F63",6,-23,2106323545,"0x7D8BF259",1789569,-22
-22,8042,"0x1F6A",7,-21,2108113115,"0x7DA740DB",1789570,-21
-21,8049,"0x1F71",7,-20,2109902685,"0x7DC28F5D",1789570,-20
-20,8056,"0x1F78",7,-19,2111692254,"0x7DDDDDDE",1789569,-19
-19,8063,"0x1F7F",7,-18,2113481824,"0x7DF92C60",1789570,-18
-18,8070,"0x1F86",7,-17,2115271394,"0x7E147AE2",1789570,-17
-17,8076,"0x1F8C",6,-16,2117060963,"0x7E2FC963",1789569,-17
-16,8083,"0x1F93",7,-15,2118850533,"0x7E4B17E5",1789570,-15
-15,8090,"0x1F9A",7,-14,2120640103,"0x7E666667",1789570,-14
-14,8097,"0x1FA1",7,-13,2122429673,"0x7E81B4E9",1789570,-13
-13,8104,"0x1FA8",7,-12,2124219242,"0x7E9D036A",1789569,-12
-12,8111,"0x1FAF",7,-11,2126008812,"0x7EB851EC",1789570,-11
-11,8117,"0x1FB5",6,-10,2127798382,"0x7ED3A06E",1789570,-10
-10,8124,"0x1FBC",7,-9,2129587951,"0x7EEEEEEF",1789569,-9
-9,8131,"0x1FC3",7,-8,2131377521,"0x7F0A3D71",1789570,-8
-8,8138,"0x1FCA",7,-7,2133167091,"0x7F258BF3",1789570,-7
-7,8145,"0x1FD1",7,-6,2134956661,"0x7F40DA75",1789570,-6
-6,8152,"0x1FD8",7,-5,2136746230,"0x7F5C28F6",1789569,-5
-5,8158,"0x1FDE",6,-4,2138535800,"0x7F777778",1789570,-4
-4,8165,"0x1FE5",7,-3,2140325370,"0x7F92C5FA",1789570,-3
-3,8172,"0x1FEC",7,-2,2142114939,"0x7FAE147B",1789569,-2
-2,8179,"0x1FF3",7,-1,2143904509,"0x7FC962FD",1789570,-1
-1,8186,"0x1FFA",7,0,2145694079,"0x7FE4B17F",1789570,0
0,8192,"0x2000",6,0,2147483648,"0x80000000",1789569,0
1,8198,"0x2006",6,0,2149273217,"0x801B4E81",1789569,0
2,8205,"0x200D",7,1,2151062787,"0x80369D03",1789570,1
3,8212,"0x2014",7,2,2152852357,"0x8051EB85",1789570,2
4,8219,"0x201B",7,3,2154641926,"0x806D3A06",1789569,3
5,8226,"0x2022",7,4,2156431496,"0x80888888",1789570,4
6,8232,"0x2028",6,5,2158221066,"0x80A3D70A",1789570,5
7,8239,"0x202F",7,6,2160010635,"0x80BF258B",1789569,6
8,8246,"0x2036",7,7,2161800205,"0x80DA740D",1789570,7
9,8253,"0x203D",7,8,2163589775,"0x80F5C28F",1789570,8
10,8260,"0x2044",7,9,2165379345,"0x81111111",1789570,9
11,8267,"0x204B",7,10,2167168914,"0x812C5F92",1789569,10
12,8273,"0x2051",6,11,2168958484,"0x8147AE14",1789570,11
13,8280,"0x2058",7,12,2170748054,"0x8162FC96",1789570,12
14,8287,"0x205F",7,13,2172537623,"0x817E4B17",1789569,13
15,8294,"0x2066",7,14,2174327193,"0x81999999",1789570,14
16,8301,"0x206D",7,15,2176116763,"0x81B4E81B",1789570,15
17,8308,"0x2074",7,16,2177906333,"0x81D0369D",1789570,17
18,8314,"0x207A",6,17,2179695902,"0x81EB851E",1789569,17
19,8321,"0x2081",7,18,2181485472,"0x8206D3A0",1789570,18
20,8328,"0x2088",7,19,2183275042,"0x82222222",1789570,19
21,8335,"0x208F",7,20,2185064611,"0x823D70A3",1789569,20
22,8342,"0x2096",7,21,2186854181,"0x8258BF25",1789570,21
23,8349,"0x209D",7,23,2188643751,"0x82740DA7",1789570,22
24,8355,"0x20A3",6,23,2190433320,"0x828F5C28",1789569,23
25,8362,"0x20AA",7,24,2192222890,"0x82AAAAAA",1789570,24
26,8369,"0x20B1",7,25,2194012460,"0x82C5F92C",1789570,25
27,8376,"0x20B8",7,26,2195802030,"0x82E147AE",1789570,26
28,8383,"0x20BF",7,27,2197591599,"0x82FC962F",1789569,27
29,8389,"0x20C5",6,28,2199381169,"0x8317E4B1",1789570,28
30,8396,"0x20CC",7,29,2201170739,"0x83333333",1789570,29
31,8403,"0x20D3",7,30,2202960308,"0x834E81B4",1789569,30
32,8410,"0x20DA",7,31,2204749878,"0x8369D036",1789570,31
33,8417,"0x20E1",7,32,2206539448,"0x83851EB8",1789570,32
34,8424,"0x20E8",7,33,2208329018,"0x83A06D3A",1789570,34
35,8430,"0x20EE",6,34,2210118587,"0x83BBBBBB",1789569,34
36,8437,"0x20F5",7,35,2211908157,"0x83D70A3D",1789570,35
37,8444,"0x20FC",7,36,2213697727,"0x83F258BF",1789570,36
38,8451,"0x2103",7,37,2215487296,"0x840DA740",1789569,37
39,8458,"0x210A",7,38,2217276866,"0x8428F5C2",1789570,38
40,8465,"0x2111",7,39,2219066436,"0x84444444",1789570,39
41,8471,"0x2117",6,40,2220856005,"0x845F92C5",1789569,40
42,8478,"0x211E",7,41,2222645575,"0x847AE147",1789570,41
43,8485,"0x2125",7,42,2224435145,"0x84962FC9",1789570,42
44,8492,"0x212C",7,43,2226224715,"0x84B17E4B",1789570,43
45,8499,"0x2133",7,44,2228014284,"0x84CCCCCC",1789569,44
46,8506,"0x213A",7,46,2229803854,"0x84E81B4E",1789570,45
47,8512,"0x2140",6,46,2231593424,"0x850369D0",1789570,46
48,8519,"0x2147",7,47,2233382993,"0x851EB851",1789569,47
49,8526,"0x214E",7,48,2235172563,"0x853A06D3",1789570,48
50,8533,"0x2155",7,49,2236962133,"0x85555555",1789570,49
51,8540,"0x215C",7,50,2238751703,"0x8570A3D7",1789570,51
52,8546,"0x2162",6,51,2240541272,"0x858BF258",1789569,51
53,8553,"0x2169",7,52,2242330842,"0x85A740DA",1789570,52
54,8560,"0x2170",7,53,2244120412,"0x85C28F5C",1789570,53
55,8567,"0x2177",7,54,2245909981,"0x85DDDDDD",1789569,54
56,8574,"0x217E",7,55,2247699551,"0x85F92C5F",1789570,55
57,8581,"0x2185",7,56,2249489121,"0x86147AE1",1789570,56
58,8587,"0x218B",6,57,2251278690,"0x862FC962",1789569,57
59,8594,"0x2192",7,58,2253068260,"0x864B17E4",1789570,58
60,8601,"0x2199",7,59,2254857830,"0x86666666",1789570,59
61,8608,"0x21A0",7,60,2256647400,"0x8681B4E8",1789570,60
62,8615,"0x21A7",7,61,2258436969,"0x869D0369",1789569,61
63,8622,"0x21AE",7,62,2260226539,"0x86B851EB",1789570,62
64,8628,"0x21B4",6,63,2262016109,"0x86D3A06D",1789570,63
65,8635,"0x21BB",7,64,2263805678,"0x86EEEEEE",1789569,64
66,8642,"0x21C2",7,65,2265595248,"0x870A3D70",1789570,65
67,8649,"0x21C9",7,66,2267384818,"0x87258BF2",1789570,66
68,8656,"0x21D0",7,67,2269174388,"0x8740DA74",1789570,68
69,8663,"0x21D7",7,69,2270963957,"0x875C28F5",1789569,68
70,8669,"0x21DD",6,69,2272753527,"0x87777777",1789570,69
71,8676,"0x21E4",7,70,2274543097,"0x8792C5F9",1789570,70
72,8683,"0x21EB",7,71,2276332666,"0x87AE147A",1789569,71
73,8690,"0x21F2",7,72,2278122236,"0x87C962FC",1789570,72
74,8697,"0x21F9",7,73,2279911806,"0x87E4B17E",1789570,73
75,8704,"0x2200",7,75,2281701376,"0x88000000",1789570,75
76,8710,"0x2206",6,75,2283490945,"0x881B4E81",1789569,75
77,8717,"0x220D",7,76,2285280515,"0x88369D03",1789570,76
78,8724,"0x2214",7,77,2287070085,"0x8851EB85",1789570,77
79,8731,"0x221B",7,78,2288859654,"0x886D3A06",1789569,78
80,8738,"0x2222",7,79,2290649224,"0x88888888",1789570,79
81,8744,"0x2228",6,80,2292438794,"0x88A3D70A",1789570,80
82,8751,"0x222F",7,81,2294228363,"0x88BF258B",1789569,81
83,8758,"0x2236",7,82,2296017933,"0x88DA740D",1789570,82
84,8765,"0x223D",7,83,2297807503,"0x88F5C28F",1789570,83
85,8772,"0x2244",7,84,2299597073,"0x89111111",1789570,85
86,8779,"0x224B",7,85,2301386642,"0x892C5F92",1789569,85
87,8785,"0x2251",6,86,2303176212,"0x8947AE14",1789570,86
88,8792,"0x2258",7,87,2304965782,"0x8962FC96",1789570,87
89,8799,"0x225F",7,88,2306755351,"0x897E4B17",1789569,88
90,8806,"0x2266",7,89,2308544921,"0x89999999",1789570,89
91,8813,"0x226D",7,90,2310334491,"0x89B4E81B",1789570,90
92,8820,"0x2274",7,92,2312124061,"0x89D0369D",1789570,92
93,8826,"0x227A",6,92,2313913630,"0x89EB851E",1789569,92
94,8833,"0x2281",7,93,2315703200,"0x8A06D3A0",1789570,93
95,8840,"0x2288",7,94,2317492770,"0x8A222222",1789570,94
96,8847,"0x228F",7,95,2319282339,"0x8A3D70A3",1789569,95
97,8854,"0x2296",7,96,2321071909,"0x8A58BF25",1789570,96
98,8861,"0x229D",7,98,2322861479,"0x8A740DA7",1789570,97
99,8867,"0x22A3",6,98,2324651048,"0x8A8F5C28",1789569,98
100,8874,"0x22AA",7,99,2326440618,"0x8AAAAAAA",1789570,99
101,8881,"0x22B1",7,100,2328230188,"0x8AC5F92C",1789570,100
102,8888,"0x22B8",7,101,2330019758,"0x8AE147AE",1789570,102
103,8895,"0x22BF",7,102,2331809327,"0x8AFC962F",1789569,102
104,8901,"0x22C5",6,103,2333598897,"0x8B17E4B1",1789570,103
105,8908,"0x22CC",7,104,2335388467,"0x8B333333",1789570,104
106,8915,"0x22D3",7,105,2337178036,"0x8B4E81B4",1789569,105
107,8922,"0x22DA",7,106,2338967606,"0x8B69D036",1789570,106
108,8929,"0x22E1",7,107,2340757176,"0x8B851EB8",1789570,107
109,8936,"0x22E8",7,108,2342546746,"0x8BA06D3A",1789570,109
110,8942,"0x22EE",6,109,2344336315,"0x8BBBBBBB",1789569,109
111,8949,"0x22F5",7,110,2346125885,"0x8BD70A3D",1789570,110
112,8956,"0x22FC",7,111,2347915455,"0x8BF258BF",1789570,111
113,8963,"0x2303",7,112,2349705024,"0x8C0DA740",1789569,112
114,8970,"0x230A",7,113,2351494594,"0x8C28F5C2",1789570,113
115,8977,"0x2311",7,115,2353284164,"0x8C444444",1789570,114
116,8983,"0x2317",6,115,2355073733,"0x8C5F92C5",1789569,115
117,8990,"0x231E",7,116,2356863303,"0x8C7AE147",1789570,116
118,8997,"0x2325",7,117,2358652873,"0x8C962FC9",1789570,117
119,9004,"0x232C",7,118,2360442443,"0x8CB17E4B",1789570,119
120,9011,"0x2333",7,119,2362232012,"0x8CCCCCCC",1789569,119
121,9018,"0x233A",7,121,2364021582,"0x8CE81B4E",1789570,120
122,9024,"0x2340",6,121,2365811152,"0x8D0369D0",1789570,121
123,9031,"0x2347",7,122,2367600721,"0x8D1EB851",1789569,122
124,9038,"0x234E",7,123,2369390291,"0x8D3A06D3",1789570,123
125,9045,"0x2355",7,124,2371179861,"0x8D555555",1789570,124
126,9052,"0x235C",7,125,2372969431,"0x8D70A3D7",1789570,126
127,9058,"0x2362",6,126,2374759000,"0x8D8BF258",1789569,126
128,9065,"0x2369",7,127,2376548570,"0x8DA740DA",1789570,127
129,9072,"0x2370",7,128,2378338140,"0x8DC28F5C",1789570,128
130,9079,"0x2377",7,129,2380127709,"0x8DDDDDDD",1789569,129
131,9086,"0x237E",7,130,2381917279,"0x8DF92C5F",1789570,130
132,9093,"0x2385",7,131,2383706849,"0x8E147AE1",1789570,131
133,9099,"0x238B",6,132,2385496418,"0x8E2FC962",1789569,132
134,9106,"0x2392",7,133,2387285988,"0x8E4B17E4",1789570,133
135,9113,"0x2399",7,134,2389075558,"0x8E666666",1789570,134
136,9120,"0x23A0",7,135,2390865128,"0x8E81B4E8",1789570,136
137,9127,"0x23A7",7,136,2392654697,"0x8E9D0369",1789569,136
138,9134,"0x23AE",7,138,2394444267,"0x8EB851EB",1789570,137
139,9140,"0x23B4",6,138,2396233837,"0x8ED3A06D",1789570,138
140,9147,"0x23BB",7,139,2398023406,"0x8EEEEEEE",1789569,139
141,9154,"0x23C2",7,140,2399812976,"0x8F0A3D70",1789570,140
142,9161,"0x23C9",7,141,2401602546,"0x8F258BF2",1789570,141
143,9168,"0x23D0",7,142,2403392116,"0x8F40DA74",1789570,143
144,9175,"0x23D7",7,144,2405181685,"0x8F5C28F5",1789569,143
145,9181,"0x23DD",6,144,2406971255,"0x8F777777",1789570,144
146,9188,"0x23E4",7,145,2408760825,"0x8F92C5F9",1789570,145
147,9195,"0x23EB",7,146,2410550394,"0x8FAE147A",1789569,146
148,9202,"0x23F2",7,147,2412339964,"0x8FC962FC",1789570,147
149,9209,"0x23F9",7,148,2414129534,"0x8FE4B17E",1789570,148
150,9216,"0x2400",7,150,2415919104,"0x90000000",1789570,150
151,9222,"0x2406",6,150,2417708673,"0x901B4E81",1789569,150
152,9229,"0x240D",7,151,2419498243,"0x90369D03",1789570,151
153,9236,"0x2414",7,152,2421287813,"0x9051EB85",1789570,153
154,9243,"0x241B",7,153,2423077382,"0x906D3A06",1789569,153
155,9250,"0x2422",7,154,2424866952,"0x90888888",1789570,154
156,9256,"0x2428",6,155,2426656522,"0x90A3D70A",1789570,155
157,9263,"0x242F",7,156,2428446091,"0x90BF258B",1789569,156
158,9270,"0x2436",7,157,2430235661,"0x90DA740D",1789570,157
159,9277,"0x243D",7,158,2432025231,"0x90F5C28F",1789570,158
160,9284,"0x2444",7,159,2433814801,"0x91111111",1789570,160
161,9291,"0x244B",7,161,2435604370,"0x912C5F92",1789569,160
162,9297,"0x2451",6,161,2437393940,"0x9147AE14",1789570,161
163,9304,"0x2458",7,162,2439183510,"0x9162FC96",1789570,162
164,9311,"0x245F",7,163,2440973079,"0x917E4B17",1789569,163
165,9318,"0x2466",7,164,2442762649,"0x91999999",1789570,164
166,9325,"0x246D",7,165,2444552219,"0x91B4E81B",1789570,165
167,9332,"0x2474",7,167,2446341789,"0x91D0369D",1789570,167
168,9338,"0x247A",6,167,2448131358,"0x91EB851E",1789569,167
169,9345,"0x2481",7,168,2449920928,"0x9206D3A0",1789570,168
170,9352,"0x2488",7,169,2451710498,"0x92222222",1789570,170
171,9359,"0x248F",7,170,2453500067,"0x923D70A3",1789569,170
172,9366,"0x2496",7,171,2455289637,"0x9258BF25",1789570,171
173,9373,"0x249D",7,173,2457079207,"0x92740DA7",1789570,172
174,9379,"0x24A3",6,173,2458868776,"0x928F5C28",1789569,173
175,9386,"0x24AA",7,174,2460658346,"0x92AAAAAA",1789570,174
176,9393,"0x24B1",7,175,2462447916,"0x92C5F92C",1789570,175
177,9400,"0x24B8",7,176,2464237486,"0x92E147AE",1789570,177
178,9407,"0x24BF",7,178,2466027055,"0x92FC962F",1789569,177
179,9413,"0x24C5",6,178,2467816625,"0x9317E4B1",1789570,178
180,9420,"0x24CC",7,179,2469606195,"0x93333333",1789570,179
181,9427,"0x24D3",7,180,2471395764,"0x934E81B4",1789569,180
182,9434,"0x24DA",7,181,2473185334,"0x9369D036",1789570,181
183,9441,"0x24E1",7,182,2474974904,"0x93851EB8",1789570,182
184,9448,"0x24E8",7,184,2476764474,"0x93A06D3A",1789570,184
185,9454,"0x24EE",6,184,2478554043,"0x93BBBBBB",1789569,184
186,9461,"0x24F5",7,185,2480343613,"0x93D70A3D",1789570,185
187,9468,"0x24FC",7,186,2482133183,"0x93F258BF",1789570,187
188,9475,"0x2503",7,187,2483922752,"0x940DA740",1789569,187
189,9482,"0x250A",7,188,2485712322,"0x9428F5C2",1789570,188
190,9489,"0x2511",7,190,2487501892,"0x94444444",1789570,189
191,9495,"0x2517",6,190,2489291461,"0x945F92C5",1789569,190
192,9502,"0x251E",7,191,2491081031,"0x947AE147",1789570,191
193,9509,"0x2525",7,192,2492870601,"0x94962FC9",1789570,192
194,9516,"0x252C",7,193,2494660171,"0x94B17E4B",1789570,194
195,9523,"0x2533",7,194,2496449740,"0x94CCCCCC",1789569,194
196,9530,"0x253A",7,196,2498239310,"0x94E81B4E",1789570,195
197,9536,"0x2540",6,196,2500028880,"0x950369D0",1789570,196
198,9543,"0x2547",7,197,2501818449,"0x951EB851",1789569,197
199,9550,"0x254E",7,198,2503608019,"0x953A06D3",1789570,198
200,9557,"0x2555",7,199,2505397589,"0x95555555",1789570,199
201,9564,"0x255C",7,201,2507187159,"0x9570A3D7",1789570,201
202,9570,"0x2562",6,201,2508976728,"0x958BF258",1789569,201
203,9577,"0x2569",7,202,2510766298,"0x95A740DA",1789570,202
204,9584,"0x2570",7,203,2512555868,"0x95C28F5C",1789570,204
205,9591,"0x2577",7,204,2514345437,"0x95DDDDDD",1789569,204
206,9598,"0x257E",7,205,2516135007,"0x95F92C5F",1789570,205
207,9605,"0x2585",7,207,2517924577,"0x96147AE1",1789570,206
208,9611,"0x258B",6,207,2519714146,"0x962FC962",1789569,207
209,9618,"0x2592",7,208,2521503716,"0x964B17E4",1789570,208
210,9625,"0x2599",7,209,2523293286,"0x96666666",1789570,209
211,9632,"0x25A0",7,210,2525082856,"0x9681B4E8",1789570,211
212,9639,"0x25A7",7,211,2526872425,"0x969D0369",1789569,211
213,9646,"0x25AE",7,213,2528661995,"0x96B851EB",1789570,212
214,9652,"0x25B4",6,213,2530451565,"0x96D3A06D",1789570,213
215,9659,"0x25BB",7,214,2532241134,"0x96EEEEEE",1789569,214
216,9666,"0x25C2",7,215,2534030704,"0x970A3D70",1789570,215
217,9673,"0x25C9",7,216,2535820274,"0x97258BF2",1789570,216
218,9680,"0x25D0",7,217,2537609844,"0x9740DA74",1789570,218
219,9687,"0x25D7",7,219,2539399413,"0x975C28F5",1789569,218
220,9693,"0x25DD",6,219,2541188983,"0x97777777",1789570,219
221,9700,"0x25E4",7,220,2542978553,"0x9792C5F9",1789570,221
222,9707,"0x25EB",7,221,2544768122,"0x97AE147A",1789569,221
223,9714,"0x25F2",7,222,2546557692,"0x97C962FC",1789570,222
224,9721,"0x25F9",7,224,2548347262,"0x97E4B17E",1789570,223
225,9728,"0x2600",7,225,2550136832,"0x98000000",1789570,225
226,9734,"0x2606",6,225,2551926401,"0x981B4E81",1789569,225
227,9741,"0x260D",7,226,2553715971,"0x98369D03",1789570,226
228,9748,"0x2614",7,227,2555505541,"0x9851EB85",1789570,228
229,9755,"0x261B",7,228,2557295110,"0x986D3A06",1789569,228
230,9762,"0x2622",7,230,2559084680,"0x98888888",1789570,229
231,9768,"0x2628",6,230,2560874250,"0x98A3D70A",1789570,230
232,9775,"0x262F",7,231,2562663819,"0x98BF258B",1789569,231
